movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,region,director_name,director_profession,release_date,production_budget,domestic_gross,worldwide_gross
tt1403981,Remember Me,Remember Me,2010,113.0,"Drama,Romance",7.1,129443.0,DK,Allen Coulter,"director,producer,assistant_director","Mar 12, 2010","$16,000,000","$19,068,240","$56,506,120"
tt1411250,Riddick,Riddick,2013,119.0,"Action,Adventure,Sci-Fi",6.4,144821.0,FI,David Twohy,"writer,director,producer","Sep 6, 2013","$38,000,000","$42,025,135","$94,763,758"
tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,2011,97.0,Comedy,3.3,10648.0,Unknown,Tom Brady,"producer,writer,miscellaneous","Sep 9, 2011","$10,000,000","$2,529,395","$2,529,395"
tt1411704,Hop,Hop,2011,95.0,"Adventure,Animation,Comedy",5.4,28893.0,US,Tim Hill,"writer,producer,director","Apr 1, 2011","$63,000,000","$108,085,305","$188,657,593"
tt1418646,Beneath Hill 60,Beneath Hill 60,2010,122.0,"Drama,History,War",7.1,6903.0,GB,Jeremy Sims,"actor,director,producer","Jun 17, 2014","$9,000,000",$0,"$3,440,939"
tt1430625,Payback,Payback,2012,82.0,Documentary,6.4,186.0,CA,Jennifer Baichwal,"director,producer,writer","Feb 5, 1999","$50,000,000","$81,526,121","$161,626,121"
tt1430811,Deadline,Deadline,2012,95.0,"Drama,Mystery,Thriller",4.8,396.0,US,Curt Hahn,"producer,director,writer","Dec 31, 2009","$1,800,000",$0,$0
tt1431045,Deadpool,Deadpool,2016,108.0,"Action,Adventure,Comedy",8.0,820847.0,Unknown,Tim Miller,"director,writer,visual_effects","Feb 12, 2016","$58,000,000","$363,070,709","$801,025,593"
tt1433108,Faster,Faster,2010,98.0,"Action,Crime,Drama",6.5,93618.0,IT,George Tillman Jr.,"producer,director,writer","Nov 24, 2010","$24,000,000","$23,240,020","$35,792,945"
tt1436031,Firestorm,Firestorm,2010,54.0,Documentary,7.3,6.0,US,Julie Winokur,"producer,director,editor","Jan 9, 1998","$19,000,000","$8,123,860","$8,123,860"
tt1436562,Rio,Rio,2011,96.0,"Adventure,Animation,Comedy",6.9,191621.0,TR,Carlos Saldanha,"director,producer,actor","Apr 15, 2011","$90,000,000","$143,619,809","$487,519,809"
tt1441951,Quartet,Quartet,2012,94.0,"Comedy,Drama",6.8,17979.0,GB,Dustin Hoffman,"actor,producer,soundtrack","Jan 11, 2013","$11,000,000","$18,388,357","$56,178,935"
tt1445206,Discover the Gift,The Gift,2010,105.0,Documentary,7.6,46.0,Unknown,Demian Lichtenstein,"producer,director,writer","Dec 19, 2000","$10,000,000","$12,008,642","$44,567,606"
tt1445206,Discover the Gift,The Gift,2010,105.0,Documentary,7.6,46.0,Unknown,Markus Canter,"production_designer,director,writer","Dec 19, 2000","$10,000,000","$12,008,642","$44,567,606"
tt1445206,Discover the Gift,The Gift,2010,105.0,Documentary,7.6,46.0,Unknown,Mason Canter,"actor,director,writer","Dec 19, 2000","$10,000,000","$12,008,642","$44,567,606"
tt1447480,Bones,Bones,2010,88.0,Drama,6.6,347.0,US,Frank Pestarino,"director,writer,cinematographer","Oct 24, 2001","$10,000,000","$7,316,658","$8,378,853"
tt1455256,The Wall,The Wall,2010,78.0,Documentary,9.2,8.0,US,Ricardo Martinez,"editorial_department,visual_effects,editor","May 12, 2017","$3,000,000","$1,803,064","$4,495,262"
tt1458730,The Gentle Art of Making Friends,Brooklyn,2010,80.0,"Comedy,Crime",7.3,28.0,Unknown,Martin Csaba,"director,actor,writer","Nov 4, 2015","$11,000,000","$38,322,743","$62,076,141"
tt1460798,Henry & Me,Henry & Me,2014,67.0,"Animation,Family",6.2,132.0,US,Barrett Esposito,"director,writer,producer","Aug 18, 2014","$5,000,000",$0,$0
tt1465490,Joy,Joy,2010,75.0,Drama,6.1,233.0,NL,Mijke de Jong,"director,writer","Dec 25, 2015","$60,000,000","$56,451,232","$101,134,059"
tt1472584,Max Steel,Max Steel,2016,92.0,"Action,Adventure,Family",4.6,16788.0,BR,Stewart Hendler,"director,producer,visual_effects","Oct 14, 2016","$10,000,000","$3,818,664","$4,563,080"
tt1477834,Aquaman,Aquaman,2018,143.0,"Action,Adventure,Fantasy",7.1,263328.0,MX,James Wan,"producer,writer,director","Dec 21, 2018","$160,000,000","$335,061,807","$1,146,894,640"
tt1477837,Cedar Rapids,Cedar Rapids,2011,87.0,Comedy,6.3,34759.0,US,Miguel Arteta,"director,producer,miscellaneous","Feb 11, 2011","$10,000,000","$6,861,102","$7,862,131"
tt1478964,Attack the Block,Attack the Block,2011,88.0,"Action,Comedy,Sci-Fi",6.7,93868.0,Unknown,Joe Cornish,"writer,director,editor","Jul 29, 2011","$13,000,000","$1,024,175","$6,459,183"
tt1480670,Samuel Bleak,Samuel Bleak,2013,96.0,"Drama,Thriller",5.2,303.0,XWW,Dustin Dugas Schuetter,"director,actor,writer","Apr 8, 2016","$1,000,000",$0,$0
tt1483010,Logan,Logan,2010,94.0,"Comedy,Drama,Family",6.2,252.0,Unknown,Kyle Lawrence,"camera_department,producer,miscellaneous","Mar 3, 2017","$127,000,000","$226,277,068","$615,461,394"
tt1483010,Logan,Logan,2010,94.0,"Comedy,Drama,Family",6.2,252.0,Unknown,Caleb Doyle,"actor,director,writer","Mar 3, 2017","$127,000,000","$226,277,068","$615,461,394"
tt1484522,8: The Mormon Proposition,8: The Mormon Proposition,2010,80.0,Documentary,7.0,1190.0,US,Reed Cowan,"producer,director,writer","Jun 18, 2010","$2,500,000","$100,280","$100,280"
tt1484522,8: The Mormon Proposition,8: The Mormon Proposition,2010,80.0,Documentary,7.0,1190.0,US,Steven Greenstreet,"producer,director,cinematographer","Jun 18, 2010","$2,500,000","$100,280","$100,280"
tt1485761,"No God, No Master","No God, No Master",2013,94.0,"Crime,Drama,History",5.9,775.0,AU,Terry Green,"director,writer,producer","Jan 14, 2000","$25,000","$195,043","$195,043"
tt1486192,The Raven,The Raven,2012,110.0,"Crime,Mystery,Thriller",6.4,79578.0,CA,James McTeigue,"assistant_director,director,art_department","Apr 27, 2012","$26,000,000","$16,008,272","$30,601,801"
tt1487931,Khumba,Khumba,2013,85.0,"Adventure,Animation,Family",5.7,4984.0,HU,Anthony Silverston,"producer,miscellaneous,director","Dec 6, 2013","$15,000,000",$0,"$20,898,221"
tt1488181,Zambezia,Zambezia,2012,83.0,"Adventure,Animation,Comedy",5.8,6010.0,IT,Wayne Thornley,"actor,director,writer","Dec 31, 2012","$20,000,000",$0,"$34,454,336"
tt1489889,Central Intelligence,Central Intelligence,2016,107.0,"Action,Comedy,Crime",6.3,138872.0,US,Rawson Marshall Thurber,"director,writer,producer","Jun 17, 2016","$50,000,000","$127,440,871","$217,194,805"
tt1491044,The Iceman,The Iceman,2012,106.0,"Biography,Crime,Drama",6.9,65571.0,GR,Ariel Vromen,"director,producer,writer","May 3, 2013","$10,000,000","$1,930,282","$3,623,609"
tt1492841,Foreign Letters,Foreign Letters,2012,99.0,"Comedy,Drama",6.9,180.0,US,Ela Thier,"producer,writer,director","Mar 31, 2012","$40,000",$0,$0
tt1500906,Vampires,Vampires,2010,88.0,"Comedy,Fantasy,Horror",6.2,851.0,BE,Vincent Lannoo,"director,writer,producer","Oct 30, 1998","$20,000,000","$20,268,825","$20,268,825"
tt1507261,Cargo,Cargo,2011,85.0,Drama,5.2,454.0,Unknown,Yan Vizinberg,"cinematographer,producer,director","Oct 21, 2011","$4,200,000",$0,"$313,230"
tt1508675,Le Havre,Le Havre,2011,93.0,"Comedy,Drama",7.2,18490.0,FR,Aki Kaurismäki,"producer,writer,director","Oct 21, 2011","$5,500,000","$611,709","$13,480,196"
tt1509803,Griff the Invisible,Griff the Invisible,2010,90.0,"Comedy,Drama,Romance",6.1,4478.0,AU,Leon Ford,"actor,writer,director","Aug 19, 2011","$2,900,000","$20,778","$25,935"
tt1517249,Sunlight Jr.,Sunlight Jr.,2013,90.0,Drama,5.6,2746.0,GB,Laurie Collyer,"director,writer,actress","Sep 20, 2002","$30,000,000","$6,916,869","$6,916,869"
tt1517579,Adrift: People of a Lesser God,Adrift: People of a Lesser God,2010,100.0,"Adventure,Documentary,Drama",8.2,25.0,GB,Dominique Mollard,"director,writer,cinematographer","Jun 1, 2018","$35,000,000","$31,445,011","$57,897,191"
tt1518812,Meek's Cutoff,Meek's Cutoff,2010,104.0,"Drama,Western",6.6,10439.0,FI,Kelly Reichardt,"director,writer,editor","Apr 8, 2011","$2,000,000","$977,772","$1,869,928"
tt1519461,Area 51,Area 51,2015,91.0,"Horror,Sci-Fi,Thriller",4.2,11537.0,US,Oren Peli,"producer,writer,director","May 15, 2015","$5,000,000","$7,556","$7,556"
tt1521197,Anonymous,Anonymous,2011,130.0,"Drama,Thriller",6.9,37932.0,GB,Roland Emmerich,"writer,producer,director","Oct 28, 2011","$27,500,000","$4,463,292","$15,815,509"
tt1529572,Trust,Trust,2010,106.0,"Crime,Drama,Thriller",6.9,39422.0,US,David Schwimmer,"actor,director,soundtrack","Apr 1, 2011","$4,000,000","$120,016","$120,016"
tt1532503,Beginners,Beginners,2010,105.0,"Comedy,Drama,Romance",7.2,83770.0,IL,Mike Mills,"soundtrack,director,writer","Jun 3, 2011","$3,200,000","$5,790,894","$14,314,407"
tt1533013,Beautiful Boy,Beautiful Boy,2010,100.0,Drama,6.6,6058.0,US,Shawn Ku,"producer,director,writer","Oct 12, 2018","$25,000,000","$7,634,767","$13,031,424"
tt1534085,Beyond the Black Rainbow,Beyond the Black Rainbow,2010,110.0,"Horror,Sci-Fi,Thriller",6.0,10765.0,CA,Panos Cosmatos,"writer,director,producer","May 18, 2012","$1,100,000","$56,491","$56,491"
tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi",6.6,395572.0,US,Neill Blomkamp,"director,writer,visual_effects","Aug 9, 2013","$120,000,000","$93,050,117","$286,192,091"
tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010,91.0,Horror,5.7,93122.0,ES,Tod Williams,"director,writer,producer","Oct 20, 2010","$3,000,000","$84,752,907","$177,512,032"
tt1540128,Playing for Keeps,Playing for Keeps,2012,105.0,"Comedy,Romance,Sport",5.7,27389.0,Unknown,Gabriele Muccino,"director,writer,producer","Oct 3, 1986","$35,000,000","$2,000,000","$2,000,000"
tt1547234,Premium Rush,Premium Rush,2012,91.0,"Action,Crime,Thriller",6.5,105279.0,US,David Koepp,"writer,miscellaneous,director","Aug 24, 2012","$35,000,000","$20,275,446","$31,393,201"
tt1554921,Born of War,Born of War,2014,109.0,"Action,Drama,Thriller",4.4,333.0,Unknown,Vicky Jewson,"writer,director,producer","Jan 27, 2015","$5,000,000",$0,$0
tt1555814,Grace,Grace,2011,98.0,"Crime,Drama,Horror",6.5,19.0,CA,Rodger Edralin,"producer,director,writer","Aug 14, 2009","$5,000,000","$8,297","$8,297"
tt1560957,I Want Your Money,I Want Your Money,2010,92.0,Documentary,5.1,1244.0,Unknown,Ray Griggs,"producer,director,writer","Oct 15, 2010","$400,000","$433,588","$433,588"
tt1564021,Contact,Contact,2010,79.0,"Documentary,History",7.3,23.0,AU,Bentley Dean,"director,cinematographer,producer","Jul 11, 1997","$90,000,000","$100,920,329","$165,900,000"
tt1564021,Contact,Contact,2010,79.0,"Documentary,History",7.3,23.0,AU,Martin Butler,"director,producer,writer","Jul 11, 1997","$90,000,000","$100,920,329","$165,900,000"
tt1576702,Skin Trade,Skin Trade,2010,78.0,Documentary,8.8,31.0,US,Shannon Keith,"writer,producer,director","May 8, 2015","$9,000,000","$1,242","$1,242"
tt1584131,The Last Godfather,The Last Godfather,2010,100.0,"Comedy,Crime,Romance",3.7,1071.0,Unknown,Hyung-rae Shim,"actor,director,producer","Apr 1, 2011","$13,400,000","$164,247","$164,247"
tt1596365,The Woman in Black,The Woman in Black,2012,95.0,"Drama,Fantasy,Horror",6.4,165357.0,FI,James Watkins,"director,writer,producer","Feb 3, 2012","$15,000,000","$54,333,290","$128,955,898"
tt1596723,Click,Click,2010,127.0,"Drama,Horror,Mystery",3.6,290.0,IN,Sangeeth Sivan,"director,writer,producer","Jun 23, 2006","$82,500,000","$137,355,633","$237,685,089"
tt1600195,Abduction,Abduction,2011,106.0,"Action,Mystery,Thriller",5.1,72552.0,Unknown,John Singleton,"producer,writer,director","Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
tt1604670,Punished,Bou ying,2011,94.0,"Crime,Thriller",5.9,667.0,XWW,Wing-Cheong Law,"assistant_director,actor,editor","Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
tt1605776,The Visit,The Visit,2010,90.0,"Comedy,Drama,Romance",8.3,7.0,FR,Richard Dailey,"producer,director,writer","Sep 11, 2015","$5,000,000","$65,206,105","$98,677,816"
tt1606618,Iris,Iris,2011,85.0,"Drama,Family,History",5.8,123.0,Unknown,Ulrika Bengts,"director,writer,sound_department","Dec 14, 2001","$5,500,000","$5,580,479","$5,580,479"
tt1609986,Three Kings,Three Kings,2010,65.0,"Biography,Documentary,Sport",6.8,5.0,AU,D. Tattersall,"director,cinematographer,editor","Oct 1, 1999","$48,000,000","$60,652,036","$107,752,036"
tt1611845,Frozen,Wai nei chung ching,2010,92.0,"Fantasy,Romance",5.4,75.0,HK,Chi-kin Kwok,"writer,director,actor","Nov 22, 2013","$150,000,000","$400,738,009","$1,272,469,910"
tt1613873,Kingdom of Dust: Beheading of Adam Smith,Kingdom of Dust,2011,95.0,"Drama,War",4.9,72.0,GB,Heath Jones,"writer,director,actor","Mar 11, 2005","$75,000,000","$34,636,443","$77,636,443"
tt1616195,J. Edgar,J. Edgar,2011,137.0,"Biography,Crime,Drama",6.6,115925.0,UY,Clint Eastwood,"actor,producer,director","Nov 9, 2011","$35,000,000","$37,306,030","$84,606,030"
tt1617136,Monster,Monster,2010,85.0,"Action,Adventure,Comedy",4.8,12.0,AU,Robert Aldrich,"camera_department,cinematographer,producer","Dec 24, 2003","$5,000,000","$34,469,210","$64,240,813"
tt1617136,Monster,Monster,2010,85.0,"Action,Adventure,Comedy",4.8,12.0,AU,James Howarth,"actor,producer,director","Dec 24, 2003","$5,000,000","$34,469,210","$64,240,813"
tt1619029,Jackie,Jackie,2016,100.0,"Biography,Drama,History",6.7,66008.0,CA,Pablo Larraín,"producer,writer,director","Dec 2, 2016","$9,000,000","$13,960,394","$36,588,512"
tt1622991,Infected,Infected,2013,95.0,"Action,Horror,Sci-Fi",2.8,1028.0,US,Glenn Ciano,"writer,producer,miscellaneous","Dec 31, 2012","$2,100,000",$0,$0
tt1623288,ParaNorman,ParaNorman,2012,92.0,"Adventure,Animation,Comedy",7.0,87250.0,RO,Chris Butler,"art_department,miscellaneous,writer","Aug 17, 2012","$60,000,000","$56,003,051","$108,119,662"
tt1623288,ParaNorman,ParaNorman,2012,92.0,"Adventure,Animation,Comedy",7.0,87250.0,RO,Sam Fell,"director,actor,writer","Aug 17, 2012","$60,000,000","$56,003,051","$108,119,662"
tt1623771,Stitches,Stitches,2010,71.0,Horror,7.2,20.0,GB,Trevor Fleming,"producer,director,actor","Apr 1, 2013","$2,000,000",$0,"$63,555"
tt1623771,Stitches,Stitches,2010,71.0,Horror,7.2,20.0,GB,Lee Isserow,"editor,producer,director","Apr 1, 2013","$2,000,000",$0,"$63,555"
tt1629439,51,51,2011,90.0,"Horror,Sci-Fi",3.5,2891.0,US,Jason Connery,"actor,director,producer","May 15, 2015","$5,000,000","$7,556","$7,556"
tt1631707,Enter Nowhere,Enter Nowhere,2011,90.0,"Mystery,Sci-Fi,Thriller",6.6,7298.0,Unknown,Jack Heller,"producer,director","Apr 3, 2012","$500,000",$0,$0
tt1632705,Creed,Creed,2010,77.0,Horror,6.6,12.0,US,Stan Harrington,"actor,producer,writer","Nov 25, 2015","$37,000,000","$109,767,581","$173,567,581"
tt1632705,Creed,Creed,2010,77.0,Horror,6.6,12.0,US,Kely McClung,"actor,producer,stunts","Nov 25, 2015","$37,000,000","$109,767,581","$173,567,581"
tt1633989,Dragonslayer,Dragonslayer,2011,74.0,Documentary,5.8,516.0,Unknown,Tristan Patterson,"director,writer","Jun 26, 1981","$18,000,000","$6,000,000","$6,000,000"
tt1634003,Underdogs,Metegol,2013,106.0,"Adventure,Animation,Family",6.5,8197.0,AR,Juan José Campanella,"writer,actor,director","Dec 31, 2013","$22,000,000",$0,"$34,061,097"
tt1637688,In Time,In Time,2011,109.0,"Action,Crime,Drama",6.7,346077.0,ES,Andrew Niccol,"writer,director,producer","Oct 28, 2011","$35,000,000","$37,553,932","$165,103,952"
tt1640486,Inside Out,Inside Out,2011,93.0,"Crime,Drama",4.6,1566.0,US,Artie Mandelberg,"producer,director,editor","Jun 19, 2015","$175,000,000","$356,461,711","$854,235,992"
tt1640714,The Christmas Bunny,The Christmas Bunny,2010,98.0,"Drama,Family",6.1,662.0,US,Tom Seidman,"miscellaneous,assistant_director,actor","Dec 31, 2010","$250,000",$0,$0
tt1641388,Below Zero,Below Zero,2011,99.0,Thriller,4.4,740.0,CA,Justin Thomas Ostensen,"cinematographer,camera_department,director","Aug 28, 2012","$1,200,000",$0,$0
tt1648168,Wolf,Wolf,2010,98.0,"Action,Crime,Drama",4.7,87.0,BE,Stef Desmyter,director,"Jun 17, 1994","$70,000,000","$65,011,757","$131,011,757"
tt1649419,The Impossible,Lo imposible,2012,114.0,"Drama,History,Thriller",7.6,177762.0,US,J.A. Bayona,"director,writer,actor","Dec 21, 2012","$40,000,000","$19,019,882","$169,590,606"
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,2011,99.0,"Comedy,Family",6.6,23135.0,Unknown,David Bowers,"animation_department,director,writer","Mar 25, 2011","$18,000,000","$52,698,535","$73,695,194"
tt1653002,Dysfunctional Friends,Dysfunctional Friends,2012,111.0,"Comedy,Drama",5.2,760.0,US,Corey Grant,"director,producer,writer","Feb 3, 2012","$1,800,000",$0,$0
tt1653203,Jesse,Jesse,2011,120.0,"Action,Crime,Drama",4.9,96.0,US,Fred Carpenter,"producer,writer,director","Aug 12, 2014","$950,000",$0,$0
tt1656194,The Comedian,The Comedian,2012,79.0,"Drama,Romance",5.5,328.0,GB,Tom Shkolnik,"director,writer,camera_department","Feb 3, 2017","$15,000,000","$1,658,706","$1,658,706"
tt1661420,Polisse,Polisse,2011,127.0,"Crime,Drama",7.3,12506.0,GR,Maïwenn,"actress,director,writer","May 18, 2012","$8,900,000","$176,988","$22,744,132"
tt1663143,Fun Size,Fun Size,2012,86.0,"Adventure,Comedy",5.4,12926.0,GR,Josh Schwartz,"writer,producer,director","Oct 26, 2012","$14,000,000","$9,409,538","$11,166,615"
tt1663628,Christmas Mail,Christmas Mail,2010,89.0,"Comedy,Drama,Family",5.8,1317.0,US,John Murlowski,"director,producer,cinematographer","Dec 31, 2010","$2,500,000",$0,$0
tt1664697,Middle Men,Middle Men,2010,82.0,"Action,Comedy,Crime",5.8,45.0,CA,Matt Marshall,"director,actor,writer","Aug 6, 2010","$20,000,000","$754,301","$754,301"
tt1666185,All Eyez on Me,All Eyez on Me,2017,139.0,"Biography,Drama,Music",5.8,18541.0,Unknown,Benny Boom,"director,producer","Jun 16, 2017","$45,000,000","$44,922,302","$54,876,855"
tt1666335,The Calling,The Calling,2014,108.0,"Drama,Thriller",5.8,7350.0,US,Jason Stone,"producer,director,writer","Dec 31, 2009","$2,500,000",$0,$0
tt1669617,Home Run,Home Run,2010,82.0,"Drama,Family,Sport",4.2,66.0,TW,Chia-Chien Chen,"director,writer","Apr 19, 2013","$1,200,000","$2,859,955","$2,859,955"
tt1674771,Entourage,Entourage,2015,104.0,Comedy,6.6,71519.0,CA,Doug Ellin,"writer,producer,director","Jun 3, 2015","$30,000,000","$32,363,404","$46,438,538"
tt1675846,Checkmate,Checkmate,2010,121.0,"Drama,Mystery",4.7,27.0,US,Arvin N. Berner,"writer,director,composer","Sep 8, 2015","$1,500,000",$0,$0
tt1679248,My Last Day Without You,My Last Day Without You,2011,90.0,"Comedy,Drama,Romance",5.7,1178.0,Unknown,Stefan C. Schaefer,"writer,producer,director","Oct 4, 2013","$1,000,000",$0,$0
tt1681370,The Algerian,The Algerian,2014,99.0,"Action,Romance,Thriller",5.3,195.0,US,Giovanni Zelko,"camera_department,producer,writer","Jun 26, 2015","$1,300,000",$0,$0
tt1681371,The One,The One,2011,89.0,"Comedy,Drama,Romance",5.0,681.0,Unknown,Caytha Jentis,"producer,writer,director","Nov 2, 2001","$49,000,000","$43,905,746","$72,689,126"
tt1683003,The Tempest,The Tempest,2010,131.0,Drama,7.8,94.0,CA,Des McAnuff,"miscellaneous,director,producer","Dec 10, 2010","$20,000,000","$277,943","$277,943"
tt1691149,Saving Grace,Saving Grace,2010,85.0,"Crime,Drama,Horror",5.6,56.0,CA,Chris Pickle,"actor,director,writer","Aug 4, 2000","$4,000,000","$12,178,602","$27,786,849"
tt1691450,Plastic,Plastic,2011,80.0,Horror,6.2,91.0,US,Jose Carlos Gomez,"director,writer,cinematographer","Sep 26, 2014","$10,000,000",$0,"$575,371"
tt1692084,High Road,High Road,2011,87.0,Comedy,5.4,1508.0,Unknown,Matt Walsh,"actor,writer,producer","Mar 6, 2012","$546,173",$0,$0
tt1693039,Pinocchio,Pinocchio,2012,75.0,"Animation,Family,Fantasy",6.3,224.0,XWW,Enzo D'Alò,"director,writer","Dec 25, 2002","$45,000,000","$3,681,811","$31,681,811"
tt1693107,Highway,Hillbilly Highway,2012,77.0,Comedy,3.5,183.0,US,Coke Daniels,"director,producer,writer","Dec 31, 2012","$2,000,000",$0,$0
tt1699745,Captive,Captive,2012,120.0,"Drama,Thriller",6.0,674.0,Unknown,Brillante Mendoza,"director,producer,production_designer","Sep 18, 2015","$2,000,000","$2,583,301","$2,791,973"
tt1702443,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,2011,105.0,"Documentary,Music",1.6,74978.0,ES,Jon M. Chu,"producer,writer,director","Feb 11, 2011","$13,000,000","$73,013,910","$99,034,125"
tt1702455,Archaeology of a Woman,Archaeology of a Woman,2012,94.0,Drama,7.9,16.0,US,Sharon Greytak,"director,producer,writer","Sep 12, 2014","$200,000",$0,$0
tt1703957,Genius,Genius,2016,104.0,"Biography,Drama",6.6,15611.0,GB,Michael Grandage,"actor,director,producer","Jun 10, 2016","$17,000,000","$1,361,045","$7,265,283"
tt1706593,Chronicle,Chronicle,2012,84.0,"Drama,Sci-Fi,Thriller",7.1,229258.0,ES,Josh Trank,"writer,director,editor","Feb 3, 2012","$12,000,000","$64,575,175","$123,681,790"
tt1708473,Gerry,Gerry,2011,131.0,Biography,6.8,298.0,Unknown,Alain Desrochers,"director,writer,animation_department","Feb 14, 2003","$7,000,000","$254,683","$719,699"
tt1709105,Drive,Drive,2010,55.0,Documentary,6.3,20.0,AU,Telen Rodwell,"actor,director,writer","Sep 16, 2011","$15,000,000","$35,060,689","$81,357,930"
tt1709105,Drive,Drive,2010,55.0,Documentary,6.3,20.0,AU,Bronwyn Purvis,"director,writer,producer","Sep 16, 2011","$15,000,000","$35,060,689","$81,357,930"
tt1715336,Anna,Anna,2013,99.0,"Drama,Mystery,Sci-Fi",6.5,19733.0,PL,Jorge Dorado,"director,assistant_director,writer","Jun 6, 2014","$4,357,373",$0,"$1,200,000"
tt1716760,Raymond Did It,Raymond Did It,2011,83.0,Horror,3.3,211.0,US,Travis Legge,"editor,writer,director","Feb 11, 2011","$40,000","$3,632","$3,632"
tt1719071,Another Happy Day,Another Happy Day,2011,119.0,"Comedy,Drama",6.0,3793.0,Unknown,Sam Levinson,"writer,actor,director","Nov 18, 2011","$4,000,000","$9,120","$978,527"
tt1719676,Vamps,Vamps,2010,89.0,"Comedy,Horror,Thriller",4.5,13.0,US,Marcus Dreeke,"actor,miscellaneous,director","Nov 2, 2012","$16,000,000","$3,361","$94,812"
tt1720297,Showtime,Yong xin tiao,2010,100.0,"Drama,Fantasy,Musical",4.2,20.0,XWW,Stanley Kwan,"director,producer,assistant_director","Mar 15, 2002","$85,000,000","$37,948,765","$78,948,765"
